Priyalal	Mayil	2019
Priyantha Seneviratne	Ethumai Methumai	2011
Adzi Adamu	Up North	2018
Jeremy Bout	Masters of Resonance	2018
Hamid Abdolmaleki	The Visit	1995
Kasuke Koizumi	A38-go shitsu	1927
Cat Phuong	The Happiness of a Mother	2019
S. Gulab	Hamara Desh	1941
Lilla Paszti	A dokumentator	1988
Vladimir Presnyakov	Dzhuliya	1992
Shaoying Mo	Juexiang	1986
Juri Asahina	Waka okusama: SM kankin	1991
Yanina Gruden	La utilidad de un revistero	2013
Tojuro Nakamura	Chikemuri kojin yama	1929
Jung-won Yang	Jiseul	2012
James Tarbell	The Garter Girl	1920
Rey Abad	Lt. Rolito Reynoso: Mahirap patayin	1995
Antonio Luiz Martins	Meteorango Kid:: O Heroi Intergalatico	1969
Freddie Jackson	Rhythm Rodeo	1938
Richard Muller	Cooltura	2016
Kristina Lugn	Snille och smak - en film om Svenska Akademien	2013
Barrett Moore	XPW: Lizzy Borden XXXposed	2003
Antonio Sequeira Lopes	Relacao Fiel e Verdadeira	1987
Jorge Roman	El bonaerense	2002
Nick Denning	The Demon Within	2012
Mona Kwok	Kekasihku ibuku	1971
Ayse Bengi	Kizimi ariyorum	1994
Mendy Zafir	Romeo and Juliet in Yiddish	2010
Ashika Suryavanshi	Best Partner	2005
Costinha	Entrei de Gaiato	1959
Stanley J. Barrie	Women Who Win	1919
Kouji Watanabe	Forbidden Love	2008
Hector Manthanda	Fishy Stones	1990
Jef Cassiers	Wondershop	1974
Eric Gigout	The Room	2019
Lyubov Nefyodova	Molodye	1971
Suha Arafat	The Price of Kings: Yasser Arafat	2012
Chizuru Azuma	Love's Water Drop	2018
Andrew Way	Sleep, Wake, Forget	2016
Changhua Li	Kedihua dai fu	1982
Han Zhang	Qiu yu	2005
Yrjo Tuominen	Suomisen perhe	1941
Kasey Daley	Objects Attack!	2013
Dorina Funar	Traveller's Tale	1994
Beulah Poynter	Born Again	1914
Emmy Arbous	Gloria Fatalis	1922
Maud Cardel	A la gare	1923
Anand Ingale	Mogra Phulaalaa	2019
Hannah Berry George	Facade	2010
Marzena Kipiel-Sztuka	Byzuch 2	2010
Aparna Das	Manoharam	2019
Tom O'Malley	Rainbow	1921
Patrick Rapold	Crossing	2011
Peter Szokol	Totagas	1976
Alexandros Tountas	Fyodor	2010
Kishor Choughule	Wagherya	2018
Don Baker	Z HUNTERS: Bring on the DEAD!	2012
Elsa Christien	Der Gurtel der Dollarfurstin	1916
Minami Minegishi	Joshiko	2016
Masatoshi Nakamura	Kubikake shobai	1928
Eduardo Coutinho	Twenty Years Later	1984
Keli Anderson	Sexual Incantations	2006
N. Timaseva	Prazska svadlenka	1926
John K. Wilson	Hollywood Dreams Take 2	1995
Lorenzo Carson Jr.	Ramifications of Nene	2015
Katsuko Chimura	Jogakusei to heitai	1940
Andrea Davidovics	Llamada para un cartero	2000
Zhengnan Gong	Time to Show	2013
Raymond Franza	Gravity	2004
James Garci	La ingenua, la lesbiana y el travesti	1983
Narayan Chakraborty	A River Called Titas	1973
Trisila Martis	Saradama	1957
Roland Laos	The Polar Boy	2016
Ciro Alvarado	Y... se hizo justicia	1986
Edward O'Connor	One Touch of Nature	1917
Chris Pascale	The Lonely Road	2010
Beego	Libas	2011
Yeh-jin Park	Life Is Cool	2008
Nikolay Shrayber	Arrhythmia	2017
Fredrik Stabenfeldt	Respekt	2008
Vikram Anand	Anjali CBI	2019
Ali Shah Hatami	The Passage	1986
Lillian Niederaur	The Game of Three	1915
Angela Sheldrick	For the Love of Elephants	2010
Chiyoko Mimura	Kojo Yoshiko	1922
Sally So	Huaxin Luobo	1938
Shu-Ming Chang	The Love of Su-San	1954
Rita Stan	The Lost Paradise	1914
Georgine Darcy	Women and Bloody Terror	1970
Martin Policastro	Los Cipreses	2012
James Strackey	The Stirrup Cup Sensation	1924
Mario Rosiello	Vegas Luck	2011
Lakshmi Priya	Idhu Kadal Varum Parivom	2006
Kevin Petroff	Hemo	2011
Dan Skjaeveland	Blatur	2013
Jack Blacklock	Ivy League Killers	1959
Takashi Naha	Zetcho kazoku: Aijin-darake	2015
Arfeen Khan	Lethal Commission	2012
Sumati	Bombay Central	1960
Mako	Eiga Juerupetto: Suitsu dansu purinsesu	2012
Henry Seemann	Hjaelpen	1913
Bong-gi Baek	Happy Ero Christmas	2003
Artus Frank	Order of the Ring	2013
Jeff Luna	Haba	2010
Megan Channell	I'm Not Here: And She's Not There	2010
Edward Coupland	Spo0K	2013
Hansi Lindenau	Max als Juxgraf	1919
Richard Weber	Soul Survivors: Angel-Love Power	2015
Rakel Linnanheimo	The Song of the Scarlet Flower	1938
Claire Suchet	The Darkest	2017
Rafet Gulerman	Our Quarter	1959
Hannah Telle	I'd Kill for You	2018
Radek Valenta	The Watermill Princess	1994
Aldrico Padilla	Kapit sa patalim	2013
Aashish Pawar	Bahiru Pehlwan Ki Jai Ho	2010
Andrej Bagar	The Devil's Wall	1949
Christoph Well	Plattln in Umtata	2007
Ai Morio	Seisui no joo: Morio Ai: Seisui sekkan	1993
Max Falk	Tausend und eine Frau. Aus dem Tagebuch eines Junggesellen	1918
Sonia Browne	Impurity	2015
Mohammad Javad Jafarpour	Saturday's Hunter	2012
Kevin Ricci	Snow Summit Showdown	2009
Pavel Kolomiychuk	Geroinya svoego romana	2008
Viktor Petipa	Grekh i iskuplenie	1919
Kayoko Saijo	Senei: zenpen	1927
Emmanuelle Castro	The People and Their Guns	1970
Jean-Francois Doray	Once Upon a Midnight Dreary	2003
Marc David	Couples intimes	1977
Nao Masaki	Pink Link	2012
Massimo Muntoni	TreQuarti	2009
Nazan Selvi	Hayata Donus	1977
Greg G. Freeman	Franklin: A Symphony of Pain	2015
Michael Fitzpatrick	Blood Tracks	1985
Kate Mueth	Soft Voice	2016
Harry Drummond	Meg o' the Woods	1918
George Tardios	Crucifixion Island	1998
Masahisa Shirato	Zenkoku mibojin rengo: Gokuraku asobi	2003
Mick Grondahl	Jeff Buckley: Grace Around the World	2009
Willem Krumich	Scattered	2016
William Hartzel	Contamination: Defcon 4	2013
Frailda	O Desejo da Mulher Amada	1985
Maria Victoria Cardenas	Complicado Corazon	2010
Carmen Bsaibes	Rue Huvelin	2011
Seshio	Junjo nurashi, aijo kurashi	2016
Pablo Bratin	Interior-Noche	1999
Toini Vartiainen	Levoton veri	1946
Tusshar Bhosale	Savai sarjachya Navane Changbhala	2011
Mikheil Vashadze	Loma, davitskebuli megobari	1982
Kenzo Kaga	The Virgin Wildsides	2007
Halim Sabir	Oh Fatimah	1989
Mithun	E Jibon Tomar Amar	1997
Li Luling	Ku Lian	1947
Michaele Nicole	The Last Soul on a Summer Night	2012
Midori Ushio	Blonde sex: Kinpatsu maruhi mansion kairaku-shu	1973
Chieko Matsui	Odoriko no yubiwa	1925
Keiko Hase	Jokosei: Aoi seijuku	1982
Kushal Badrike	Bakula Namdev Ghotale	2007
Rebecca Boey	Crystal Springs	2014
Carmilla Peterson	One More Chance at Love	2018
Ken Camroux-Taylor	The 40,000	2009
Humberto Canos	Flor de canela	1959
Jose Angel Ortiz	El gatillero de Tepito	2004
Roberto Benneti	Vite in gioco	2014
Nicole Resner	Spunk's Not Dead	2018
Tapani Mononen	Il sole di Nina	2009
Naimat Sarhadi	Yousuf Khan Sher Bano	1970
Tetsuo Mizutori	Kinnikuman: Oabare! Seigi chojin	1984
Harry Hains	The Surface	2015
Alois Pennarini	Mabel und ihre Freier	1922
Guy Makey	Foretold	2016
Yun-seok Choi	Burning Forest	1984
Hirokazu Yoshitake	Furyo shonen	1961
Diana Lenska	Holey Matrimony	2014
Hanns Kurth	Pastorale	1921
Genevieve Cocke	Antarctic Mission: A Window on a Changing Climate	2007
David Summer	Scott and Sid	2018
Cash Flagg Jr.	Fifth City	2003
Helen Edmundson	Swallows and Amazons: Bristol Old Vic Sets Sail	2010
Tatum Langton	Missed Connections	2015
Erika Glasser	Secrets	2013
Zator Sarr	Jom	1982
Chris Boas	The Human Trial	2010
Stelios Tsolakakis	O Puskas ton Petralonon	1972
Ghodsi Kashani	The Ugly and the Beautiful	1965
Kunio Gomi	Ryokushibyo	1924
Sigurd Eldegard	Viddenes folk	1928
Aviva Christie	Moment, Noun.	2006
Reid Andres	Carmen G	2012
Nishita Goswami	Adhinayak	2006
Harold J. Jarrett	Where Is My Father?	1916
Cora Goffin	Down Under Donovan	1922
Jerry O. Adams	Extreme the Movie	2015
Silvia Cristoso	Candida	2004
Farida Muminova	Ya ey nravlyus	1985
Kim Joran Olsen	Henrik Jonssons forunderlige siste dager	2014
Kai Lind	Mumiens Halsbaand	1916
George A. Billings	The Dramatic Life of Abraham Lincoln	1924
Dursune Sirin	Nilufer, the Jungle Flower	1960
Mike Bazzi	Lords of Destiny	2016
Emma Wiehe	Livets Ubonhorlighed	1914
Willi Ernst	Lilly Humbrecht, der Leidensweg einer Stieftochter	1922
Anker Kreutz	Mellem muntre musikanter	1923
Paula de Waart	Toen 't licht verdween	1918
Joe Davis	Hunting Express	1988
Roger Brierley	Living with Technology: A Foundation Course - Patterns in the Dust	1991
H.T. Altman	Not Quite Lyin' Eyes	2013
Santino Majok Chuor	Lost Boys of Sudan	2003
Monika Jarv	Well, Come On, Smile	1985
Christina Diaz	Pedrong palaka	1980
Sukarsih	Leilani (Tabu)	1953
Sandor Balogh	Milky Way	2007
Kenny Clark	Behind the Shallow Mind	2010
Ruth Hartman	The Last Chapter	1914
Harl McInroy	The Martinache Marriage	1917
Youssef Britel	Andalousie, mon amour!	2012
Mei-Chu Kuo	Shang wu ling shi	1969
Berta Scliar	Vento Norte	1951
Muhtesem Tozum	Ikili Oyunlar	1990
Unto Salminen	Uuteen elamaan	1942
Vittorio Casali	La vendetta dei serpi	1921
Alan Doshna	Broken Hearts Club	2006
Marta Friedmanova	Prazske deti	1928
Anamika	Ghar Ka Kanoon	1995
Dido de la Paz	Scammers	2001
Ashkan Ghassemi	Shab-e berehne	2001
Darrow Turner	Murderous Intent	1985
Jindra Hermanova	Ve sparech upira	1927
Francis Halma	L'homme qui vendit son ame au diable	1921
Jami Cullen	Cannibillies	2016
Tania Ascencio	Killing Me Slowly	2015
Afat	Parvin's Adventure	1960
Poo Vilangu Mohan	Theekuchi	2008
Gohar	Radha Rani	1932
Sameera Abdulaziz-Sullivan	Chillers 2	2015
Lakshmi Ramakrishnan	Vidiyum Munn	2013
Josh Edwards	Femalien 2	1998
Franklin Parker	Behind Jury Doors	1932
Hsin Hsia	Shang wu ling shi	1969
James June	5th World	2005
Alma Hinding	Rovedderkoppen	1916
Nascimento Fernandes	Um Duelo Celebre	1921
Nick Jones	Brought Me This Far	2007
Norman Williams	The Silver Darlings	1947
Takumi Matsuzawa	Out to Sea	2012
Austin Herring	Tangled Web	2008
Antonio de Sousa	Lobos da Serra	1942
Adam La Rosa	Butterfly in a Bell Jar	2017
Mario Casaula	La perla di Posillipo	1920
Mstislav Rostropovich	Soldiers of Music	1991
Ali 'Dubfire' Shirazinia	Above Ground Level: Dubfire	2017
Meshack Moloi	Ngaka	1977
Misti Dawn	Book of 1000 Deaths	2012
Ehab Nafee'	Road Without End	1969
Kyoko Kubo	Kinbaku bokan	1979
Yorke Coplen	Jungle Stampede	1950
Victor Tarasco	Il pescatore del Rhone	1917
Nannah	Asli Te Naqli	1975
Ghilherme Lobo	The Way He Looks	2014
Anish Kuruvilla	Dollar Dreams	2000
Essence Tatiana	The Redolent	2017
Yuki Kawahara	Name damashi	1982
Umasashi	Desher Mati	1938
Antonio Campos	Bahia Azul	2008
Colin Conners	Sex and Drugs	2011
Shiho Ito	Zeppin no tsubo	1969
Hang-Kong	Hermanns Erzahlungen	1926
Marc Peeters	82 dagen in april	2013
Leonard Meeker	The Little Giant	1926
Mark Fredrichs	Paranormal Activity	2007
Jason Morciglio	Project M	2014
Malen Kaminski	Como casarse antes de los 30	2016
Alberto Baraghini	Tutto tua madre	2018
Dex Reynolds	Combat	1927
Evie King	Sam Spade, Private Eye	2013
Inake Irastorza	Kutsidazu bidea, Ixabel	2006
Kakumatsuro Arashi	Kamakura hyakkiden kamakura kaikden	1917
George Bamber	Brothers of the Wilderness	1984
Olive Wyndham	Fighting Bob	1915
Rita Day	Eve and the Handyman	1961
Trilla Jorgensen	Son premier ete	1976
Marcus John Cooper	XCrows	2018
Peta Banks	Ghosts of Casula	2014
Angela Yonts	The Middle Ground	2015
Charito	El reflejo del alma	1962
Maria Cortez	Surfer Girls	1978
Gustavo Alessandri	Perla: La Pelicula	2015
Aleksandr Shcherbakov	Malenkiy prints	1993
Nick Grock	Terminal Happiness	2013
Yathiraj	Darpana	2017
Humberto Mauro	Mauro, Humberto	1964
Marat Botabaev	Hey You, Cowboys!	1974
Todd Humes	Stockholm Syndrome	2008
Salvador Oliva	Deshielo	2009
Elli Melissaki	Stealing the Bride	1925
Brian Esser	Bad Pixels	2012
Georgi Vasilev	Vseki den, vsyaka nosht	1978
Eliza St John	Tallulah Falls Apart	2010
Leah Baulch	The Competition	2014
Jean Tinguely	Niki de Saint Phalle	1996
Sushilabala	Bilet Pherat	1921
Arun V. Narayan	3G Third Generation	2013
Hans C. Daniel	Moshi - Moshi (Hallo Japan)	1961
Mark Cassius	100 PROOF Musical Theatre	2017
Robert Elliot	New World Symphony	2003
Eric Siensa	The Rest of Your Life	2001
Khar Ra	Toxic Man	2018
Jayson Kochan	Coffka	2009
Yang Yi	Wild Cards	2016
Jean Goto	Ghost Source Zero	2017
Horacio Gamarra	Scanners: Dopplegayners	2015
Sahin Durak	Nasrettin Hoca ve Deli Oglan	1998
Brian Lutes	Ming... Voice of Deception	2015
Jake Digman	Don't Blink	2008
Max Carter	Superpower	2008
August Schonemann	Kjaerlighet pa pinde	1922
Kornelije Kovac	Pjevam danju, pjevam nocu	1979
Delia Martinez	Vertigo	1936
Ko Nyein	Love and Liquor	1920
Eric James O'Keefe	I Hate Tom Petty	2011
Virginia Logan	Robot Revolution	2015
Demtria Davis	No Filter the Film	2015
Robert Bovill	Three Tutus and a Gun	2014
Bnegao	Correndo Atras	2018
Mathias Bayili	Mogo-Puissant	2007
Alejandro Romero Caceres	Rosa Chumbe	2015
Honglin Zhu	82 Warriors	2013
Ranjan Prasanna	Father of Independence: DS Nidhasa Piya	2018
Claude Kabozita	Bourg-la-folie	1982
Denise Depauli	The Road to Me	2019
Shawn Devereaux	Fandango	1970
Molly Allen	Scream for Christmas	2000
Mike Obszarski	Permanent Reminders	2017
David Kaplan	The Phase	2013
Jhansi	Vinara sodara veera kumara	2019
Axel Strom	En rekrut fra 64	1910
Raisa Khanum	Dosten Jo Piar	1979
Raymond Andrew Bailey	11:59	2005
Artemis Flessa	Eleni Boukouri Altamura: The First Greek Woman Artist	2010
A. Bazirganov	Latif	1930
Ernesto de Stefano	La patente	2011
Jennifer Johanos	Rape/Crisis	1985
Kristyn Van Cleave	2015 Dancing Dolls a Christmas Story	2015
Alan Gibson	Big Society the Musical	2014
Lee Dorman	Musical Mutiny	1970
Joslyn Y Hall	No Redemption	2017
Ellen Gannon	Dublin 47	2012
Devaun Reed	Ascot Alley	2010
Robin Wyatt Dunn	Party Games	2009
Connor Carthy	A Step in the Right Direction	2013
In-gyu Ju	Soldier of Fortune	1926
Abraham Kaminer	Di farshtoysene tokhter	1915
Marta Olivan	Los cuatro secretos	1976
Lech Rzegocki	Bitwa o Kozi Dwor	1962
Leigha Horton	The Monster of Phantom Lake	2006
Andrew Genussa	Division	2011
Marcos Bao	Quarta B	2005
Jerry Kimble	At Stake: Vampire Solutions	2012
Bruce Barton	Paradise East	2010
Jon Kamen	Finding the Beauty	2018
David B. Maas	You Are Not Frank Sinatra	2009
Wilson Batista	Vamos Cantar	1941
Aynur Aykut	Azem 4: Alacakaranlik	2016
Kieran Donnelly	Chaos in the Spectrum	2018
Camilla Wolf Bodin	Heartsick	2019
Emre Ozan	Hangi Film	2011
Nidhi Maroli	Dhand	2015
Paul Armstrong	Vancouver Vagabond	2009
Matija Barl	Film pred oltarjem	2006
Jennifer Amell	Final Curtain: Part 8 - Ethan Takes Manhattan	2007
Kevin Grow	Left for Dead	2010
Michelle Dorrance	Tap or Die	2014
Bruna Massarelli	Man Proposes, God Disposes	2017
Andrew James Clemons	Flatline	2010
Youcef Allaoui	Otello	2012
Hannah Baus	Einfach leben	2013
Erik Dittmer	Dungeon of Evil	2005
Mazza Amanda Mauceri	O Guarani	1926
Gabriella Ceccherini	Mucho Macho	2009
Arnika Aluri	Katina lyubov	2012
Sara Borsarelli	Il contrattempo	2008
Yi Shu	Yi fan feng shun	1948
Jayden Caulfield	The Ghost of Victoria Park	2014
David Conaty	Tempus Adolpha	2010
Susan Bowen	The Loves of Cynthia	1972
Thomas Stipsits	Love Machine	2019
Melanie Calderwood	Strange Aeons: The Thing on the Doorstep	2005
Marzy Hart	Stonerz	2015
Jeff Profitt	House of Paranormal	2015
Fritz Busch	Kornblumenblau	1939
Andy Chappell	Kissy Kissy	2007
Devin McPherson	Rachel's Attic	2002
Jozsef Koros	Kopaszkutya	1981
Zbigniew Rakowiecki	Zolnierz krolowej Madagaskaru	1940
Boris Nemtsov	My Friend Boris Nemtsov	2016
Alex Villarreal	Arise from Darkness	2016
Shroder Baker	Light the Wick	2010
Dan Erchun	Wanzhang Mo	1928
V. Yutujyan	Ghosts Leave the Peaks	1955
Stavruda Frateva	Liliana	1921
Krisztian Matuz	Magyar csapat - '...meg 50 perc...'	2016
Jason Silver	True Story	2013
Kati Siikarla	Memories from Sinebrychoff Park	1982
Luiz Casado	Sofia e Anita - Deliciosamente Impuras	1980
Carolina Fauquemont	Centro De Gravidade	2011
Peter Kent	Auf nach Ellmau	2015
Neelima	Sathru	2019
Jang Sukhyun	Moksha: The World or I, How Does That Work?	2012
Teuvo Tulio	Mustalaishurmaaja	1929
Ali Nasir Bandele	The Witness Protection Program	2016
Beraldo Bene	Sexo E Violencia no Vale do Inferno	1981
Ron Gardener	Garbage Warrior	2007
Sasetyo Wilutomo	Soerabaja '45	1990
Sindee Coxx	Major Rock	1999
Yorgo Shalhoob	Time Out	2019
Jeanette	Mujeres, de Coque Malla	2018
Ernesto Baffa	Pichuco	2014
Marcelo Bortotto	Bens Confiscados	2004
Bill Farmer	Sex Family Robinson on the Farm	1969
Linda Salgado Diaz	Maldito Alcohol	2016
Paul Matthew Lopez	Curse of the Lechusa	2009
R. Balasaraswathi	Apavadu	1941
Carlos 'El Mono' Sanchez	El Coco	2016
Doug Dowell	Blue Heaven	2015
Ole Mustad	Being There	2011
Andrea Manzillo	La vita e un girotondo	2016
Macarena Cabo	Mujeres, de Coque Malla	2018
Todd Risby	The Rogues of Flat Oak	2018
Oreste Berta	Torino	2010
Nonzo Azubuike	MidRange	2013
Max Maxwell	Top Models Are Deadly	2016
Miroslav Cuhra	O rakovine a nadeji	1991
Elodie Baudracco	Coups de soleil	2011
Kok Keong Chung	Woman on Fire Looks for Water	2009
Ning Liang	Madame Butterfly	1995
Cat Limket	Sins of Our Father	2017
Chad Brummett	5 Shells	2012
Jorge Monte Real	Famel Top Secret	2014
Sally Sagoe	Testament	1988
Daniel Kubacki	Possessive	2017
Benedikte Schmidt	Tukuma	1984
Nadin Lucia Brehm	La isla	2010
Rurika Yokoyama	Kotsutsubo	2012
Andraz Polic	Socasja	2017
Ryan Christian	The Fixer	2017
Cyprien Lapalus	Amore Synthetique	2016
Daren Tan	That Girl in Pinafore	2013
Nathaly Acedo	Desafio Urbano	2018
Nichole	Overdose of Degradation	1970
Versia Rice	As the World Rolls On	1921
Ivan Pavletic	SANE in 1974	2013
M. Tohar	Matjan Berbisik	1940
Ramesh Babu	B Tech Love Story	2017
Cristy Atienza	Luhod sa harapan	2014
Jeff Haught	Burning Springs	2014
Paula Davis	The Ante	2006
Earle Meadows	Kings of the Olympics	1948
Yu Sakurai	The Canal	1997
Chase Smith	The Doorway	2012
Nan Bower	A Seducao do Garimpo	1941
Caroline Fossum	Winning #3	2013
Mulatin	Mei ren zhi si	1986
Simon Laperriere	Thanatomorphose	2012
Oktay Gursoy	Firak	2015
Ed Baccari	Island, Alicia	1998
Natalie Hilsabeck	Screen	2013
David Trotter	3 Days	2011
Lucky Lawson	The Living Ghost 2	2014
Anai Urrego	Mi primera vez	2016
Morris Jeppson	White Light/Black Rain: The Destruction of Hiroshima and Nagasaki	2007
Pauline Beckerich	Le bruit des talons	2012
Jeremy Kent	P.U.L: Project Urban Legend	2014
Kris Barrero	My Step-Dad's a Freakin' Vampire	2009
Beka Sikharulidze	Love Hurts	2017
Abdulmohsen Al-Qaffas	Kan Refiji	2014
Toi Lam	Cuoc chien dau van con tiep dien	1966
Kathleen Noisette	Wages of Sin	1929
Lene Dax	11:23-09:59 Projekt Angst	2014
Gunnel Hanen	Turkasen tenava!	1963
Eugenie Laborde	Jailhouse Wardress	1979
Sarah Beretta Tiffany	The Drama Club Part 1	2018
Dick Barrow	Burlesque in Harlem	1954
Katie Mason	Man in Frame	2017
Kevin Viol	Limits	2007
Gerhard Taubert	Schatten der Vergangenheit	2013
Carlos Fetherstonhaugh	The First Russian	2007
Chengxun Fu	Yong heng de you yi	1960
David Velarde	The Serpent's Tongue	2012
Jeanne Marie Spicuzza	The Scarapist	2015
Shingo Akamatsu	Dadadada Seventeen	2016
Liang Yi	Burning Dreams	2003
Lajos Svaby	Apakepek	2000
Ashley A. Williams	Then There Was You	2016
Kornelia Gardos	Mozibolond	1922
Jodie Miller	Soho	2014
Vladimir Volkhovskaya	Bog mesti	1918
Thomas Sottong	Ben - Nichts ist wie es scheint	2005
Yuberbi de la Rosa	Cocote	2017
Myron Sinju	Weedeaters	2016
Hideo Hirota	Hashimoto Sanai	1938
Jeremy Fritz	CX2: The Movie	2008
Feryal Abu-Heikal	Valkommen till Hebron	2007
Khuong Be	Travelling Circus	1988
Young-geun Hong	The Neighbor Zombie	2010
Isabelle Arps	Unraveling Lies	2018
Antonio Maccarone	Craj - Domani	2005
Gustavo Borjas	La Paisana Jacinta: En Busqueda de Wasaberto	2017
Manon Koken	Une plage, un concours, une ceremonie et Zoe Chantre	2013
Paul Lys	Zehn Jahre danach	1970
Diana Marde	La virgen de la Caridad	1930
Jenny Lee	Video Killer	2016
Manuel F. Araujo	O Jovem Tataravo	1936
Alex Rodriguez	The Haunting at Beverly Mansion	2019
Shohruh Azamov	Maqsad	2018
Angela Coles	Phoelix	1980
Victor El Indio Estrada	Mujeres De Arranque	2015
Enoc Castillo	Winning #3	2013
Beatriz Catalan	El angel entre la niebla	2012
Edith Norup	Fra morke til lys	1928
Rza Rzayev	Dolu	2012
Hatari Brooks	The Outsourced	2012
Giulia Deprati	Il contrattempo	2008
Jeanette Doe	The Brutal 9	2017
Amiran Kachibaia	Comrade in Arms	2016
Carmen de la Vega	Castigo del fanfarron	1944
Shaqore Harrington	The Light	2008
Dave W. Phillips	The Roaring Whispers	2007
Stephanie Sanders	Bees	1998
Erol Ozdek	Hicaz	2011
Ramon Cordero	Profondo Trosso	2013
Tonka Savic-Flieder-Macuka	Brcko u Zagrebu	1917
Ysabel Abbott	Chaos in the Spectrum	2018
Victoria Falls	Blood on Satan's Paw	2017
Leo Lunser	Adelle	2010
Lina Cora	De hemel op aarde	1954
Osman Diler	Gulibik	1984
Carl Ball	Signed in Blood	2006
Christine Ashbaugh	Hide, Seek, Pray	2016
Brigitte Masure	Lea	2018
Katee Shean	Twelve Days of Christmas	2018
Cecile Ronjat	Das Un Instant	2013
Li Kang	Yi ge mao xian de mei guo nu ren	1989
Nerea Cobreros	Tiro en la cabeza	2008
Danielle Quisenberry	Battle: New York, Day 2	2011
Roberto Saa Silva	Las campanas de Capistrano	1930
Phil Bellanger	Further	2000
Robert Reiss	I Was a Teenage Mummy	1992
Laxman Malusare	Hanuman Janma	1927
Ahmed Agdamski	The Cloth Peddler	1917
Michelle Tuttle	Serotonin Rising	2009
Lisa Michelle	The Unlucky Man	2017
Darah D. Valville	The Price to Pay	2008
Ding Yuanyi	Meng Huitou	1920
Leonid Sarafanov	Zhisel v 3D	2011
Marc Montanes	Otello	2012
Jeff Kongs	Leftover Voices	2005
Esin Aslan	Anmoment	2017
Babita Prabhudesai	Disha	2016
Alexandra Espinoza	Secuestro	2018
Eli Ferre	El Deseo Final	2009
Lobna Allamii	Hicaz	2011
Michael Ford	Madison Avenue, the Subliminal Movie	2018
Jin-hee Kim	Chakanyeoja	2015
Aurelio Amendola	Alberto Burri - La vita nell'arte	2012
Ranjan	Yanam Mahayanam	2016
Julian Cordoba	Obstaculos Orgullo Y Recompensa	2019
John Argyle	The Thoroughbred	1932
James Jake Martinez	With Dignity	2012
Antoine Carette	Berthe	1976
Maya Lauterbach	V8 - Die Rache der Nitros	2015
G. Paposhvili	Karierze	1979
Carrie Anderson	A Life More Ordinary	2002
Daniel Gallo	The Fern's Army	2011
Maria Marta Pichel	Charol	2019
Uwe Rathsam	Propellerblume	1997
Laudi Camargo	Diario de Uma Prostituta	1979
Lorance Hiebert	Granite Falls	2018
Lidia Herrera	Los hijos del viento	1995
Raul Paulino Baltazar	Rage	2014
Sunisha Bajgain	Hari	2018
